zona,bairro,categoria_risco,ocupacao,área mínima do lote,testada mínima do lote,módulo de fracionamento,face máxima do quarteirão,área máxima do quarteirão,área mínima do quarteirão,enquadramento fracionamento,área de destinação pública – malha viária fracionamento,área de destinação pública – equipamentos fracionamento,enquadramento desmembramento tipo 1,área pública – malha viária desmembramento tipo 1,área pública – equipamentos desmembramento tipo 1,enquadramento desmembramento tipo 2,área pública – malha viária desmembramento tipo 2,área pública – equipamentos desmembramento tipo 2,enquadramento desmembramento tipo 3,área pública – malha viária desmembramento tipo 3,área pública – equipamentos desmembramento tipo 3,enquadramento loteamento,área pública – malha viária loteamento,área pública – equipamentos loteamento,coeficiente de aproveitamento básico,coeficiente de aproveitamento máximo,coeficiente de aproveitamento básico 4d,coeficiente de aproveitamento máximo 4d,altura máxima para edificação isolada,afastamentos - frente,afastamentos - laterais,afastamentos - fundos,taxa de permeabilidade acima de 1500 m2,taxa de permeabilidade até 1500 m2,fator de conversão da taxa de permeabilidade,recuo de jardim,comércio varejista inócuo – restrição porte,comércio varejista ia1 – restrição porte,comércio varejista ia2 – restrição porte,comércio atacadista ia1 – restrição porte,comércio atacadista ia2 – restrição porte,comércio atacadista ia3 – restrição porte,serviço inócuo – restrição porte,serviço ia1 – restrição porte,serviço ia2 – restrição porte,serviço ia3 – restrição porte,indústria inócua – restrição porte,indústria com interferência ambiental – restrição porte,nível de controle de polarização de entretenimento noturno,cod,parcelamento do solo,edificações,atividades,comparativo entre planos,caracteristicas,final
ZOT 15,RUBEM BERTA,Ocupação Acima da Cota de Inundação,Equilíbrio,20000,50,Não se aplica,Não se aplica,Não se aplica,200000.0,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,0.3,Ajuste/TDC,Não se aplica,Não se aplica,9.0,Isento,18% da altura total desde o RN,18% da altura total desde o RN,70.0,50.0,20.0,"4m, 12m vias estruturadoras",300.0,300.0,300.0,Proibido,Proibido,Proibido,300.0,S/L / 300,Proibido,Proibido,300.0,Pré-existências e Produção rural,Nível 1,15.0,PADRÃO TRANSIÇÃO,MUITO BAIXA,PERMITIDO BAIXO LIMITADO MÉDIO PROIBIDO ALTO,PROIBIDO EM TODAS AS VIAS,"A Zona de Ordenamento Territorial 15 (ZOT 15) caracteriza-se pela presença significativa de bens naturais essenciais para a manutenção do equilíbrio ecológico, incluindo nascentes, corpos d’água e áreas vegetadas relevantes, sendo suscetível a conflitos com a expansão urbana desordenada, especialmente devido à ocupação irregular, à dificuldade de manutenção por parte dos ocupantes e a outros fatores que comprometem sua preservação.","A finalidade da ZOT 15 é priorizar a preservação do ambiente natural, permitindo ocupações de forma controlada, desde que assegurado o uso sustentável, a manutenção dos ecossistemas e a viabilidade de atividades que promovam a conservação ambiental e o desenvolvimento de práticas sustentáveis."
ZOT 15,SANTA TEREZA,Ocupação Acima da Cota de Inundação,Equilíbrio,20000,50,Não se aplica,Não se aplica,Não se aplica,200000.0,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,0.3,Ajuste/TDC,Não se aplica,Não se aplica,9.0,Isento,18% da altura total desde o RN,18% da altura total desde o RN,70.0,50.0,20.0,"4m, 12m vias estruturadoras",300.0,300.0,300.0,Proibido,Proibido,Proibido,300.0,S/L / 300,Proibido,Proibido,300.0,Pré-existências e Produção rural,Nível 1,15.0,PADRÃO TRANSIÇÃO,MUITO BAIXA,PERMITIDO BAIXO LIMITADO MÉDIO PROIBIDO ALTO,PROIBIDO EM TODAS AS VIAS,"A Zona de Ordenamento Territorial 15 (ZOT 15) caracteriza-se pela presença significativa de bens naturais essenciais para a manutenção do equilíbrio ecológico, incluindo nascentes, corpos d’água e áreas vegetadas relevantes, sendo suscetível a conflitos com a expansão urbana desordenada, especialmente devido à ocupação irregular, à dificuldade de manutenção por parte dos ocupantes e a outros fatores que comprometem sua preservação.","A finalidade da ZOT 15 é priorizar a preservação do ambiente natural, permitindo ocupações de forma controlada, desde que assegurado o uso sustentável, a manutenção dos ecossistemas e a viabilidade de atividades que promovam a conservação ambiental e o desenvolvimento de práticas sustentáveis."
ZOT 15,LAGEADO,Ocupação Acima da Cota de Inundação,Equilíbrio,20000,50,Não se aplica,Não se aplica,Não se aplica,200000.0,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,0.3,Ajuste/TDC,Não se aplica,Não se aplica,9.0,Isento,18% da altura total desde o RN,18% da altura total desde o RN,70.0,50.0,20.0,"4m, 12m vias estruturadoras",300.0,300.0,300.0,Proibido,Proibido,Proibido,300.0,S/L / 300,Proibido,Proibido,300.0,Pré-existências e Produção rural,Nível 1,15.0,PADRÃO TRANSIÇÃO,MUITO BAIXA,PERMITIDO BAIXO LIMITADO MÉDIO PROIBIDO ALTO,PROIBIDO EM TODAS AS VIAS,"A Zona de Ordenamento Territorial 15 (ZOT 15) caracteriza-se pela presença significativa de bens naturais essenciais para a manutenção do equilíbrio ecológico, incluindo nascentes, corpos d’água e áreas vegetadas relevantes, sendo suscetível a conflitos com a expansão urbana desordenada, especialmente devido à ocupação irregular, à dificuldade de manutenção por parte dos ocupantes e a outros fatores que comprometem sua preservação.","A finalidade da ZOT 15 é priorizar a preservação do ambiente natural, permitindo ocupações de forma controlada, desde que assegurado o uso sustentável, a manutenção dos ecossistemas e a viabilidade de atividades que promovam a conservação ambiental e o desenvolvimento de práticas sustentáveis."
ZOT 15,PARTENON,Ocupação Acima da Cota de Inundação,Equilíbrio,20000,50,Não se aplica,Não se aplica,Não se aplica,200000.0,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,0.3,Ajuste/TDC,Não se aplica,Não se aplica,9.0,Isento,18% da altura total desde o RN,18% da altura total desde o RN,70.0,50.0,20.0,"4m, 12m vias estruturadoras",300.0,300.0,300.0,Proibido,Proibido,Proibido,300.0,S/L / 300,Proibido,Proibido,300.0,Pré-existências e Produção rural,Nível 1,15.0,PADRÃO TRANSIÇÃO,MUITO BAIXA,PERMITIDO BAIXO LIMITADO MÉDIO PROIBIDO ALTO,PROIBIDO EM TODAS AS VIAS,"A Zona de Ordenamento Territorial 15 (ZOT 15) caracteriza-se pela presença significativa de bens naturais essenciais para a manutenção do equilíbrio ecológico, incluindo nascentes, corpos d’água e áreas vegetadas relevantes, sendo suscetível a conflitos com a expansão urbana desordenada, especialmente devido à ocupação irregular, à dificuldade de manutenção por parte dos ocupantes e a outros fatores que comprometem sua preservação.","A finalidade da ZOT 15 é priorizar a preservação do ambiente natural, permitindo ocupações de forma controlada, desde que assegurado o uso sustentável, a manutenção dos ecossistemas e a viabilidade de atividades que promovam a conservação ambiental e o desenvolvimento de práticas sustentáveis."
ZOT 15,VILA NOVA,Ocupação Acima da Cota de Inundação,Equilíbrio,20000,50,Não se aplica,Não se aplica,Não se aplica,200000.0,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,0.3,Ajuste/TDC,Não se aplica,Não se aplica,9.0,Isento,18% da altura total desde o RN,18% da altura total desde o RN,70.0,50.0,20.0,"4m, 12m vias estruturadoras",300.0,300.0,300.0,Proibido,Proibido,Proibido,300.0,S/L / 300,Proibido,Proibido,300.0,Pré-existências e Produção rural,Nível 1,15.0,PADRÃO TRANSIÇÃO,MUITO BAIXA,PERMITIDO BAIXO LIMITADO MÉDIO PROIBIDO ALTO,PROIBIDO EM TODAS AS VIAS,"A Zona de Ordenamento Territorial 15 (ZOT 15) caracteriza-se pela presença significativa de bens naturais essenciais para a manutenção do equilíbrio ecológico, incluindo nascentes, corpos d’água e áreas vegetadas relevantes, sendo suscetível a conflitos com a expansão urbana desordenada, especialmente devido à ocupação irregular, à dificuldade de manutenção por parte dos ocupantes e a outros fatores que comprometem sua preservação.","A finalidade da ZOT 15 é priorizar a preservação do ambiente natural, permitindo ocupações de forma controlada, desde que assegurado o uso sustentável, a manutenção dos ecossistemas e a viabilidade de atividades que promovam a conservação ambiental e o desenvolvimento de práticas sustentáveis."
ZOT 15,HÍPICA,Ocupação Acima da Cota de Inundação,Equilíbrio,20000,50,Não se aplica,Não se aplica,Não se aplica,200000.0,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,0.3,Ajuste/TDC,Não se aplica,Não se aplica,9.0,Isento,18% da altura total desde o RN,18% da altura total desde o RN,70.0,50.0,20.0,"4m, 12m vias estruturadoras",300.0,300.0,300.0,Proibido,Proibido,Proibido,300.0,S/L / 300,Proibido,Proibido,300.0,Pré-existências e Produção rural,Nível 1,15.0,PADRÃO TRANSIÇÃO,MUITO BAIXA,PERMITIDO BAIXO LIMITADO MÉDIO PROIBIDO ALTO,PROIBIDO EM TODAS AS VIAS,"A Zona de Ordenamento Territorial 15 (ZOT 15) caracteriza-se pela presença significativa de bens naturais essenciais para a manutenção do equilíbrio ecológico, incluindo nascentes, corpos d’água e áreas vegetadas relevantes, sendo suscetível a conflitos com a expansão urbana desordenada, especialmente devido à ocupação irregular, à dificuldade de manutenção por parte dos ocupantes e a outros fatores que comprometem sua preservação.","A finalidade da ZOT 15 é priorizar a preservação do ambiente natural, permitindo ocupações de forma controlada, desde que assegurado o uso sustentável, a manutenção dos ecossistemas e a viabilidade de atividades que promovam a conservação ambiental e o desenvolvimento de práticas sustentáveis."
ZOT 15,CAMPO NOVO,Ocupação Acima da Cota de Inundação,Equilíbrio,20000,50,Não se aplica,Não se aplica,Não se aplica,200000.0,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,0.3,Ajuste/TDC,Não se aplica,Não se aplica,9.0,Isento,18% da altura total desde o RN,18% da altura total desde o RN,70.0,50.0,20.0,"4m, 12m vias estruturadoras",300.0,300.0,300.0,Proibido,Proibido,Proibido,300.0,S/L / 300,Proibido,Proibido,300.0,Pré-existências e Produção rural,Nível 1,15.0,PADRÃO TRANSIÇÃO,MUITO BAIXA,PERMITIDO BAIXO LIMITADO MÉDIO PROIBIDO ALTO,PROIBIDO EM TODAS AS VIAS,"A Zona de Ordenamento Territorial 15 (ZOT 15) caracteriza-se pela presença significativa de bens naturais essenciais para a manutenção do equilíbrio ecológico, incluindo nascentes, corpos d’água e áreas vegetadas relevantes, sendo suscetível a conflitos com a expansão urbana desordenada, especialmente devido à ocupação irregular, à dificuldade de manutenção por parte dos ocupantes e a outros fatores que comprometem sua preservação.","A finalidade da ZOT 15 é priorizar a preservação do ambiente natural, permitindo ocupações de forma controlada, desde que assegurado o uso sustentável, a manutenção dos ecossistemas e a viabilidade de atividades que promovam a conservação ambiental e o desenvolvimento de práticas sustentáveis."
ZOT 15,NONOAI,Ocupação Acima da Cota de Inundação,Equilíbrio,20000,50,Não se aplica,Não se aplica,Não se aplica,200000.0,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,0.3,Ajuste/TDC,Não se aplica,Não se aplica,9.0,Isento,18% da altura total desde o RN,18% da altura total desde o RN,70.0,50.0,20.0,"4m, 12m vias estruturadoras",300.0,300.0,300.0,Proibido,Proibido,Proibido,300.0,S/L / 300,Proibido,Proibido,300.0,Pré-existências e Produção rural,Nível 1,15.0,PADRÃO TRANSIÇÃO,MUITO BAIXA,PERMITIDO BAIXO LIMITADO MÉDIO PROIBIDO ALTO,PROIBIDO EM TODAS AS VIAS,"A Zona de Ordenamento Territorial 15 (ZOT 15) caracteriza-se pela presença significativa de bens naturais essenciais para a manutenção do equilíbrio ecológico, incluindo nascentes, corpos d’água e áreas vegetadas relevantes, sendo suscetível a conflitos com a expansão urbana desordenada, especialmente devido à ocupação irregular, à dificuldade de manutenção por parte dos ocupantes e a outros fatores que comprometem sua preservação.","A finalidade da ZOT 15 é priorizar a preservação do ambiente natural, permitindo ocupações de forma controlada, desde que assegurado o uso sustentável, a manutenção dos ecossistemas e a viabilidade de atividades que promovam a conservação ambiental e o desenvolvimento de práticas sustentáveis."
ZOT 15,TERESÓPOLIS,Ocupação Acima da Cota de Inundação,Equilíbrio,20000,50,Não se aplica,Não se aplica,Não se aplica,200000.0,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,0.3,Ajuste/TDC,Não se aplica,Não se aplica,9.0,Isento,18% da altura total desde o RN,18% da altura total desde o RN,70.0,50.0,20.0,"4m, 12m vias estruturadoras",300.0,300.0,300.0,Proibido,Proibido,Proibido,300.0,S/L / 300,Proibido,Proibido,300.0,Pré-existências e Produção rural,Nível 1,15.0,PADRÃO TRANSIÇÃO,MUITO BAIXA,PERMITIDO BAIXO LIMITADO MÉDIO PROIBIDO ALTO,PROIBIDO EM TODAS AS VIAS,"A Zona de Ordenamento Territorial 15 (ZOT 15) caracteriza-se pela presença significativa de bens naturais essenciais para a manutenção do equilíbrio ecológico, incluindo nascentes, corpos d’água e áreas vegetadas relevantes, sendo suscetível a conflitos com a expansão urbana desordenada, especialmente devido à ocupação irregular, à dificuldade de manutenção por parte dos ocupantes e a outros fatores que comprometem sua preservação.","A finalidade da ZOT 15 é priorizar a preservação do ambiente natural, permitindo ocupações de forma controlada, desde que assegurado o uso sustentável, a manutenção dos ecossistemas e a viabilidade de atividades que promovam a conservação ambiental e o desenvolvimento de práticas sustentáveis."
ZOT 15,SANTA ROSA DE LIMA,Ocupação Acima da Cota de Inundação,Equilíbrio,20000,50,Não se aplica,Não se aplica,Não se aplica,200000.0,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,0.3,Ajuste/TDC,Não se aplica,Não se aplica,9.0,Isento,18% da altura total desde o RN,18% da altura total desde o RN,70.0,50.0,20.0,"4m, 12m vias estruturadoras",300.0,300.0,300.0,Proibido,Proibido,Proibido,300.0,S/L / 300,Proibido,Proibido,300.0,Pré-existências e Produção rural,Nível 1,15.0,PADRÃO TRANSIÇÃO,MUITO BAIXA,PERMITIDO BAIXO LIMITADO MÉDIO PROIBIDO ALTO,PROIBIDO EM TODAS AS VIAS,"A Zona de Ordenamento Territorial 15 (ZOT 15) caracteriza-se pela presença significativa de bens naturais essenciais para a manutenção do equilíbrio ecológico, incluindo nascentes, corpos d’água e áreas vegetadas relevantes, sendo suscetível a conflitos com a expansão urbana desordenada, especialmente devido à ocupação irregular, à dificuldade de manutenção por parte dos ocupantes e a outros fatores que comprometem sua preservação.","A finalidade da ZOT 15 é priorizar a preservação do ambiente natural, permitindo ocupações de forma controlada, desde que assegurado o uso sustentável, a manutenção dos ecossistemas e a viabilidade de atividades que promovam a conservação ambiental e o desenvolvimento de práticas sustentáveis."
ZOT 15,CHAPÉU DO SOL,Ocupação Acima da Cota de Inundação,Equilíbrio,20000,50,Não se aplica,Não se aplica,Não se aplica,200000.0,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,0.3,Ajuste/TDC,Não se aplica,Não se aplica,9.0,Isento,18% da altura total desde o RN,18% da altura total desde o RN,70.0,50.0,20.0,"4m, 12m vias estruturadoras",300.0,300.0,300.0,Proibido,Proibido,Proibido,300.0,S/L / 300,Proibido,Proibido,300.0,Pré-existências e Produção rural,Nível 1,15.0,PADRÃO TRANSIÇÃO,MUITO BAIXA,PERMITIDO BAIXO LIMITADO MÉDIO PROIBIDO ALTO,PROIBIDO EM TODAS AS VIAS,"A Zona de Ordenamento Territorial 15 (ZOT 15) caracteriza-se pela presença significativa de bens naturais essenciais para a manutenção do equilíbrio ecológico, incluindo nascentes, corpos d’água e áreas vegetadas relevantes, sendo suscetível a conflitos com a expansão urbana desordenada, especialmente devido à ocupação irregular, à dificuldade de manutenção por parte dos ocupantes e a outros fatores que comprometem sua preservação.","A finalidade da ZOT 15 é priorizar a preservação do ambiente natural, permitindo ocupações de forma controlada, desde que assegurado o uso sustentável, a manutenção dos ecossistemas e a viabilidade de atividades que promovam a conservação ambiental e o desenvolvimento de práticas sustentáveis."
ZOT 15,PEDRA REDONDA,Ocupação Acima da Cota de Inundação,Equilíbrio,20000,50,Não se aplica,Não se aplica,Não se aplica,200000.0,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,0.3,Ajuste/TDC,Não se aplica,Não se aplica,9.0,Isento,18% da altura total desde o RN,18% da altura total desde o RN,70.0,50.0,20.0,"4m, 12m vias estruturadoras",300.0,300.0,300.0,Proibido,Proibido,Proibido,300.0,S/L / 300,Proibido,Proibido,300.0,Pré-existências e Produção rural,Nível 1,15.0,PADRÃO TRANSIÇÃO,MUITO BAIXA,PERMITIDO BAIXO LIMITADO MÉDIO PROIBIDO ALTO,PROIBIDO EM TODAS AS VIAS,"A Zona de Ordenamento Territorial 15 (ZOT 15) caracteriza-se pela presença significativa de bens naturais essenciais para a manutenção do equilíbrio ecológico, incluindo nascentes, corpos d’água e áreas vegetadas relevantes, sendo suscetível a conflitos com a expansão urbana desordenada, especialmente devido à ocupação irregular, à dificuldade de manutenção por parte dos ocupantes e a outros fatores que comprometem sua preservação.","A finalidade da ZOT 15 é priorizar a preservação do ambiente natural, permitindo ocupações de forma controlada, desde que assegurado o uso sustentável, a manutenção dos ecossistemas e a viabilidade de atividades que promovam a conservação ambiental e o desenvolvimento de práticas sustentáveis."
